,Time,Command,Righthip,Lefthip,Pitch
109,1611,-1.6064146184905486,4.714285714285708,3.915343915343918,7.375
110,1627,-2.24341554140934,4.5,3.7037037037037024,
111,1640,-2.7593173454245368,4.285714285714292,3.0687830687830697,
112,1653,-3.273353955990351,3.642857142857146,2.857142857142854,7.75
113,1669,-3.902940330667064,3.4285714285714306,2.857142857142854,
114,1683,-4.450572155139102,3.0,2.857142857142854,
115,1696,-4.955972434287828,2.357142857142854,3.0687830687830697,8.3125
116,1711,-5.5349421621619035,2.142857142857146,1.7989417989417973,8.4375
117,1728,-6.185058479275268,1.2857142857142847,1.5873015873015888,
118,1743,-6.752777722827599,0.2142857142857153,0.952380952380949,8.75
119,1760,-7.388819170889542,-0.8571428571428541,0.529100529100532,
120,1773,-7.8694796374073235,-1.7142857142857153,-0.31746031746031633,
121,1786,-8.344820635363753,-2.5714285714285694,-0.7407407407407405,
122,1799,-8.814520852345401,-2.7857142857142847,-1.1640211640211646,
123,1812,-9.278262788892015,-3.642857142857146,-2.2222222222222214,9.5625
124,1828,-9.840379609234363,-4.071428571428569,-2.433862433862437,
125,1842,-10.3239860356819,-4.928571428571431,-3.492063492063494,
126,1854,-10.732078282502433,-5.785714285714285,-4.1269841269841265,10.0
127,1870,-11.2665456820074,-6.642857142857146,-4.761904761904759,
128,1883,-11.692331000207135,-7.5,-5.6084656084656075,
129,1896,-12.110212747900249,-7.714285714285715,-6.031746031746032,10.5
130,1912,-12.613261741542207,-8.357142857142854,-7.089947089947088,10.5625
131,1929,-13.13358889686151,-8.57142857142857,-7.301587301587304,
132,1942,-13.521274113797663,-9.42857142857143,-7.724867724867728,
133,1955,-13.89981946432944,-10.285714285714285,-8.148148148148145,11.0625
134,1972,-14.380624500467245,-10.5,-8.148148148148145,
135,1985,-14.737111847287668,-10.92857142857143,-8.57142857142857,
136,1999,-15.109873906664795,-11.57142857142857,-8.783068783068785,
137,2012,-15.445409752006254,-11.785714285714285,-8.783068783068785,
138,2025,-15.770505088523901,-12.0,-8.994708994708994,
139,2038,-16.084940164150034,-12.642857142857146,-8.994708994708994,
140,2051,-16.388502432747377,-13.285714285714285,-9.629629629629626,
141,2064,-16.680986697782135,-13.714285714285715,-9.20634920634921,12.0
142,2081,-17.0464228497865,-13.92857142857143,-9.20634920634921,
143,2094,-17.312600620980472,-14.357142857142854,-9.417989417989418,12.1875
144,2111,-17.642994552494006,-14.785714285714285,-10.476190476190474,
145,2124,-17.88190787730839,-15.0,-11.111111111111114,
146,2137,-18.108733713349263,-15.214285714285715,-11.746031746031747,
147,2150,-18.323318734989098,-15.0,-11.957671957671955,
148,2163,-18.525517890924768,-15.642857142857146,-12.804232804232804,12.375
149,2180,-18.771017137702156,-16.07142857142857,-13.439153439153436,
150,2193,-18.944125975639064,-16.07142857142857,-13.650793650793652,12.1875
151,2209,-19.139592229054195,-16.07142857142857,-14.708994708994709,
152,2223,-19.294555664042107,-16.5,-15.343915343915342,
153,2238,-19.44379977955045,-16.92857142857143,-15.767195767195766,
154,2251,-19.55899507846628,-16.92857142857143,-16.402116402116405,
155,2264,-19.660969241524896,-16.714285714285715,-16.825396825396822,11.75
156,2281,-19.774257492637652,-16.92857142857143,-17.248677248677247,
157,2294,-19.845473214324446,-17.785714285714285,-16.825396825396822,11.5625
158,2311,-19.91835393347104,-17.785714285714285,-17.037037037037038,
159,2324,-19.958554914091692,-17.57142857142857,-17.67195767195767,
160,2337,-19.985264671621675,-18.0,-17.248677248677247,
161,2350,-19.998465151282016,-18.0,-17.248677248677247,
162,2363,-19.99814743005115,-17.57142857142857,-17.248677248677247,
163,2376,-19.98431172269653,-18.214285714285715,-17.460317460317462,
164,2390,-19.954304911217868,-18.42857142857143,-17.460317460317462,
165,2403,-19.912433743519912,-18.642857142857146,-17.460317460317462,
166,2416,-19.857102528886273,-18.857142857142854,-17.460317460317462,11.0
167,2432,-19.770580943147028,-18.642857142857146,-17.67195767195767,
168,2446,-19.67826514696219,-18.42857142857143,-17.67195767195767,10.8125
169,2462,-19.553876253980846,-18.857142857142854,-17.460317460317462,
170,2475,-19.438061388036417,-19.285714285714285,-17.460317460317462,
171,2488,-19.30910713280429,-18.857142857142854,-17.67195767195767,
172,2502,-19.15563915126089,-18.857142857142854,-17.248677248677247,
173,2515,-18.999684039215218,-19.07142857142857,-17.248677248677247,
174,2528,-18.830885864276038,-19.07142857142857,-17.67195767195767,
175,2541,-18.64935872758169,-19.07142857142857,-17.460317460317462,
176,2554,-18.455225334563938,-19.07142857142857,-17.460317460317462,9.9375
177,2571,-18.18255670940048,-18.857142857142854,-17.67195767195767,
178,2584,-17.959846808414625,-19.714285714285715,-17.248677248677247,
179,2597,-17.724996734905783,-18.857142857142854,-17.460317460317462,9.5
180,2613,-17.419520076180227,-19.714285714285715,-17.883597883597886,
181,2626,-17.158172105729495,-18.857142857142854,-17.248677248677247,
182,2640,-16.863754837128337,-18.857142857142854,-17.67195767195767,
183,2653,-16.578524707904975,-19.07142857142857,-17.67195767195767,
184,2666,-16.28208812729717,-18.42857142857143,-17.67195767195767,8.5625
185,2682,-15.90215597457597,-17.785714285714285,-17.460317460317462,
186,2696,-15.556344961430517,-17.57142857142857,-17.460317460317462,
187,2709,-15.22430896467105,-16.92857142857143,-17.248677248677247,
188,2724,-14.828417460851359,-16.5,-16.825396825396822,
189,2737,-14.474504092915005,-16.5,-16.825396825396822,
190,2750,-14.110806511407839,-15.642857142857146,-16.402116402116405,
191,2764,-13.708472216726895,-15.642857142857146,-15.767195767195766,
192,2777,-13.325246510529976,-15.857142857142854,-15.343915343915342,
193,2790,-12.933013445123668,-15.857142857142854,-14.708994708994709,
194,2803,-12.53203815512376,-16.07142857142857,-14.074074074074076,
195,2816,-12.122591684556953,-14.785714285714285,-13.650793650793652,6.25
196,2833,-11.574840881814513,-14.785714285714285,-13.650793650793652,6.0
197,2848,-11.080399587098636,-14.785714285714285,-13.439153439153436,5.875
198,2864,-10.542015676172571,-14.57142857142857,-13.439153439153436,
199,2878,-10.062056100064245,-13.714285714285715,-13.227513227513228,
200,2891,-9.60930812973514,-14.142857142857146,-13.227513227513228,
201,2905,-9.11447803829611,-13.285714285714285,-13.01587301587302,
202,2918,-8.648586649170028,-12.857142857142854,-12.804232804232804,4.875
203,2934,-8.067190021729619,-12.214285714285715,-12.169312169312171,
204,2948,-7.551671553015732,-11.57142857142857,-12.592592592592595,4.5
205,2964,-6.955282237863455,-11.57142857142857,-11.957671957671955,
206,2978,-6.427578594097208,-11.142857142857146,-11.746031746031747,
207,2990,-5.9712348498718715,-10.714285714285715,-11.111111111111114,
208,3004,-5.434505531834727,-10.07142857142857,-11.111111111111114,
209,3017,-4.932290224884992,-9.857142857142854,-10.899470899470899,3.625
210,3033,-4.309638214054246,-8.785714285714285,-10.68783068783069,
211,3046,-3.800454774105679,-8.357142857142854,-10.68783068783069,
212,3059,-3.288702371452923,-7.928571428571431,-10.476190476190474,3.125
213,3075,-2.6558381770503345,-7.714285714285715,-11.111111111111114,
214,3089,-2.0998290728055378,-7.071428571428569,-11.111111111111114,
215,3102,-1.5820516068968316,-6.642857142857146,-10.68783068783069,2.5
216,3117,-0.9833095621592354,-5.785714285714285,-10.68783068783069,2.3125
217,3134,-0.3036944716131312,-4.5,-10.68783068783069,
218,3147,0.2162896402318869,-4.285714285714285,-10.476190476190474,
219,3160,0.7361275485165384,-3.642857142857146,-10.476190476190474,1.8125
220,3176,1.3752078823718985,-3.4285714285714306,-10.05291005291005,
221,3189,1.8934539079466868,-3.0,-9.20634920634921,
222,3204,2.4898173978877294,-2.7857142857142847,-7.936507936507937,
223,3217,3.0048725497970485,-2.142857142857146,-7.089947089947088,
224,3230,3.5178965222896803,-1.9285714285714306,-6.24338624338624,
225,3244,4.067714587620226,-1.2857142857142847,-5.185185185185183,
226,3257,4.575413736236228,-1.0714285714285694,-4.1269841269841265,
227,3270,5.080020079400462,0.2142857142857153,-3.7037037037037024,0.3125
228,3286,5.696324223012917,0.4285714285714306,-2.433862433862437,
229,3300,6.230827270267557,1.0714285714285694,-1.7989417989417973,0.0
230,3316,6.835682432353724,1.0714285714285694,-0.10582010582010781,
231,3329,7.322001861107278,2.142857142857146,0.31746031746031633,
232,3342,7.803371895428018,2.357142857142854,1.1640211640211646,
233,3355,8.27946714750356,2.357142857142854,1.5873015873015888,
234,3368,8.749965795073432,3.2142857142857153,2.2222222222222214,-0.75
235,3385,9.35626008417167,3.2142857142857153,2.433862433862437,
236,3398,9.81263635098473,3.642857142857146,3.0687830687830697,-1.0625
237,3415,10.399380588085174,3.642857142857146,3.0687830687830697,
238,3428,10.83999201240809,3.857142857142854,3.7037037037037024,
239,3441,11.273276014922665,4.714285714285708,4.1269841269841265,
240,3454,11.698939712142874,5.142857142857139,4.973544973544975,
241,3467,12.116695371618844,5.571428571428569,5.6084656084656075,
242,3480,12.526260606433118,5.571428571428569,6.031746031746039,
243,3493,12.9273585660834,6.214285714285708,6.666666666666671,
244,3507,13.349530037265573,6.642857142857139,7.51322751322752,
245,3520,13.73218257415277,7.071428571428569,7.724867724867721,-2.1875
246,3537,14.218529086802715,7.5,8.57142857142857,
247,3550,14.57938080251752,7.714285714285708,8.994708994709,-2.4375
248,3567,15.036356785796185,8.57142857142857,9.841269841269835,
249,3580,15.374109003835116,8.785714285714292,10.264550264550266,
250,3593,15.701468909640832,9.42857142857143,10.687830687830683,
251,3606,16.01821522038303,10.07142857142857,11.322751322751316,
252,3619,16.324133827617505,10.5,11.534391534391531,-2.625
253,3636,16.707500508662307,10.5,12.169312169312164,
254,3649,16.98765530845129,10.714285714285708,12.592592592592595,-2.625
255,3665,17.316678222595797,11.142857142857139,12.592592592592595,
256,3681,17.627970371343153,10.92857142857143,13.015873015873012,
257,3694,17.86761895950073,11.142857142857139,13.650793650793645,-2.625
258,3710,18.14597444034368,11.57142857142857,13.86243386243386,-2.625
259,3726,18.405750028925038,11.57142857142857,14.285714285714292,
260,3740,18.617602776942274,12.0,14.708994708994709,-2.6875
261,3756,18.84183931141213,12.642857142857139,15.555555555555557,
262,3769,19.009835889854514,12.642857142857139,15.978835978835974,
263,3782,19.164982543138937,12.857142857142861,16.613756613756607,
264,3796,19.317572829345718,12.642857142857139,16.613756613756607,
265,3809,19.44570612448245,13.285714285714292,17.248677248677254,-2.625
266,3826,19.59341927810696,13.5,17.460317460317455,-2.625
267,3841,19.704951490112215,13.5,17.883597883597886,
268,3854,19.787271809412104,13.5,18.306878306878303,-2.5
269,3870,19.870222466268316,13.5,18.51851851851852,-2.5
270,3887,19.93606347699624,13.714285714285708,18.941798941798936,
271,3900,19.9708669074921,13.285714285714292,19.15343915343915,
272,3913,19.992170792458598,13.714285714285708,19.365079365079367,-2.3125
273,3929,19.99983852756213,13.5,19.365079365079367,
274,3942,19.990989653645716,13.92857142857143,19.365079365079367,
275,3955,19.96862763198983,13.285714285714292,19.365079365079367,-2.0
276,3971,19.92257767585366,13.07142857142857,19.365079365079367,-1.875
277,3987,19.8561287409794,13.714285714285708,19.365079365079367,
278,4000,19.787164932467636,13.92857142857143,19.365079365079367,
279,4013,19.704825753966166,13.5,19.365079365079367,-1.4375
280,4029,19.585206824270895,13.285714285714292,19.365079365079367,
281,4043,19.46408539937233,13.5,19.365079365079367,
282,4056,19.33795039824136,13.285714285714292,19.365079365079367,
283,4069,19.198743679039517,13.5,19.365079365079367,
284,4082,19.046559340207928,13.5,19.365079365079367,
285,4095,18.881500252564393,13.92857142857143,19.365079365079367,
286,4108,18.703677989766625,14.142857142857139,19.15343915343915,
287,4121,18.51321275289271,13.714285714285708,18.941798941798936,-0.0625
288,4138,18.245281423104473,13.714285714285708,18.730158730158735,
289,4151,18.02614552596911,13.714285714285708,18.730158730158735,
290,4170,17.683994394038255,13.5,18.730158730158735,
291,4183,17.43514820503823,13.714285714285708,18.730158730158735,
292,4196,17.174516519790338,13.5,18.306878306878303,
293,4210,16.88085826585208,13.5,18.306878306878303,
294,4223,16.59632094265904,13.285714285714292,17.883597883597886,1.0
295,4240,16.207337118227095,14.142857142857139,16.825396825396822,
296,4253,15.897213803097234,14.142857142857139,16.402116402116405,1.3125
297,4269,15.500794543958726,13.714285714285708,16.402116402116405,
298,4283,15.140893860775037,13.714285714285708,16.402116402116405,
299,4296,14.79606599507238,13.92857142857143,15.978835978835974,
300,4309,14.44123655219828,13.92857142857143,15.132275132275126,
301,4322,14.076645383344044,13.92857142857143,14.708994708994709,1.9375
302,4339,13.58555391272934,14.142857142857139,14.074074074074076,
303,4352,13.19938695477163,14.142857142857139,14.074074074074076,
304,4364,12.83499991974125,14.142857142857139,14.285714285714292,
305,4378,12.400553255310385,13.92857142857143,14.285714285714292,
306,4391,11.988426494967715,13.92857142857143,14.497354497354493,
307,4404,11.568196014839426,13.92857142857143,14.285714285714292,2.625
308,4421,11.006909593253098,13.92857142857143,14.497354497354493,
309,4434,10.569071123522264,13.5,14.285714285714292,
310,4447,10.124088364187179,13.92857142857143,14.497354497354493,
311,4460,9.672262106647999,13.5,14.708994708994709,
312,4473,9.213897768249065,13.714285714285708,14.708994708994709,3.3125
313,4490,8.605149094275374,13.07142857142857,14.074074074074076,
314,4503,8.132886367211974,13.07142857142857,13.650793650793645,3.625
315,4519,7.544127070711243,12.42857142857143,12.38095238095238,
316,4532,7.060044352248681,12.0,11.957671957671963,
317,4545,6.571189312653844,11.785714285714292,12.169312169312164,
318,4558,6.077892399317664,11.57142857142857,11.746031746031747,
319,4571,5.580487062168577,11.785714285714292,11.111111111111114,
320,4584,5.079309528273063,10.92857142857143,10.05291005291005,
321,4597,4.574698574558923,10.714285714285708,9.841269841269835,
322,4610,4.066995298815112,10.5,9.206349206349202,
323,4623,3.556542889122415,10.285714285714292,8.994708994709,5.0
324,4640,2.8854543404091455,9.642857142857139,7.936507936507937,
325,4655,2.2905222590655416,9.214285714285708,7.724867724867721,5.375
326,4672,1.6138028466040524,8.357142857142861,6.666666666666671,
327,4685,1.0950114038570191,7.928571428571431,6.031746031746039,
328,4698,0.5754797750994975,7.071428571428569,5.6084656084656075,6.125
329,4713,-0.024440778529179932,6.857142857142861,5.1851851851851904,6.25
330,4730,-0.7042951397077836,6.214285714285708,4.761904761904759,
331,4743,-1.2236760324228688,6.214285714285708,4.550264550264544,
332,4756,-1.7422297667382012,5.785714285714292,3.7037037037037024,6.75
333,4772,-2.3787960994069355,4.928571428571431,3.492063492063494,
334,4785,-2.8942427055382907,4.714285714285708,3.0687830687830697,7.125
335,4800,-3.486535624459593,4.071428571428569,2.6455026455026456,
336,4813,-3.997337239186632,3.857142857142854,2.433862433862437,7.5
337,4830,-4.661178322140288,2.7857142857142847,1.7989417989417973,
338,4843,-5.16522652208274,2.357142857142854,1.5873015873015888,
339,4856,-5.665783225590545,1.9285714285714306,1.3756613756613731,7.9375
340,4873,-6.314526567274623,1.0714285714285694,0.7407407407407405,
341,4886,-6.805738943720124,0.0,-0.31746031746031633,8.3125
342,4901,-7.366784951951092,-0.8571428571428541,-0.7407407407407405,
343,4914,-7.847680209031491,-1.9285714285714306,-0.952380952380949,8.625
344,4930,-8.432235034067844,-2.5714285714285694,-2.010582010582013,
345,4943,-8.900855730122032,-3.0,-2.857142857142854,
346,4956,-9.363459786651504,-3.642857142857146,-3.0687830687830697,9.125
347,4973,-9.958805512941515,-4.714285714285715,-3.915343915343918,
348,4986,-10.406338709896731,-5.357142857142854,-4.550264550264551,
349,4999,-10.846837618162382,-6.214285714285715,-4.550264550264551,
350,5012,-11.280004477250884,-6.857142857142854,-5.396825396825399,
351,5025,-11.705546482860727,-7.5,-6.24338624338624,9.9375
352,5044,-12.31318101972414,-8.142857142857146,-6.87830687830688,
353,5057,-12.718739810316677,-9.0,-7.301587301587304,10.25
354,5073,-13.20605830963557,-9.642857142857146,-7.513227513227513,
355,5087,-13.62138657147346,-10.07142857142857,-7.301587301587304,10.625
356,5102,-14.054522871855784,-10.5,-8.148148148148145,
357,5115,-14.419690462284114,-10.92857142857143,-8.148148148148145,10.9375
358,5134,-14.935796847859905,-11.142857142857146,-8.783068783068785,
359,5147,-15.276541120492022,-11.357142857142854,-8.994708994708994,
360,5160,-15.606959033064632,-11.357142857142854,-8.994708994708994,11.4375
361,5176,-15.999121811907823,-12.642857142857146,-8.994708994708994,11.5625
362,5192,-16.3749028879925,-12.642857142857146,-8.57142857142857,
363,5205,-16.667896543689785,-12.642857142857146,-9.20634920634921,11.875
364,5222,-17.034012119093493,-13.5,-8.783068783068785,
365,5235,-17.300719170970527,-14.142857142857146,-8.35978835978836,
366,5248,-17.555731595507595,-14.142857142857146,-9.20634920634921,
367,5261,-17.798877014016703,-15.0,-8.783068783068785,
368,5274,-18.02999106945403,-14.57142857142857,-9.417989417989418,
369,5287,-18.248917537519034,-15.0,-10.05291005291005,
370,5300,-18.45550843225613,-15.42857142857143,-11.322751322751323,
371,5313,-18.649624106087554,-15.642857142857146,-11.322751322751323,
372,5327,-18.84456985821321,-15.642857142857146,-12.169312169312171,12.8125
373,5343,-19.049267016814625,-16.285714285714285,-13.227513227513228,
374,5356,-19.201230537309847,-15.857142857142854,-13.650793650793652,12.9375
375,5373,-19.38035313702091,-16.92857142857143,-14.708994708994709,
376,5386,-19.50222403531622,-17.142857142857146,-15.132275132275133,
377,5399,-19.61091217281762,-16.92857142857143,-16.19047619047619,13.0
378,5415,-19.72647729233996,-16.5,-16.19047619047619,
379,5428,-19.805506234422232,-17.57142857142857,-16.613756613756614,13.0
380,5445,-19.888644186063907,-17.357142857142854,-17.248677248677247,
381,5458,-19.93671273309778,-18.0,-17.460317460317462,12.9375
382,5475,-19.979233437876335,-17.785714285714285,-17.248677248677247,
383,5488,-19.996168595000295,-17.785714285714285,-17.883597883597886,
384,5501,-19.99958710361764,-18.0,-17.67195767195767,
385,5514,-19.989486652946713,-18.0,-17.037037037037038,
386,5527,-19.965874070507553,-18.214285714285715,-17.248677248677247,12.625
387,5544,-19.91463567159113,-18.214285714285715,-17.67195767195767,
388,5557,-19.859917338726092,-18.214285714285715,-17.460317460317462,
389,5570,-19.791774458015162,-18.857142857142854,-17.460317460317462,12.3125
390,5586,-19.689546200942797,-18.42857142857143,-17.67195767195767,
391,5599,-19.59163560506952,-18.42857142857143,-17.67195767195767,
392,5614,-19.462210461386363,-18.857142857142854,-17.460317460317462,
393,5627,-19.335869982840105,-18.857142857142854,-18.095238095238095,11.9375
394,5644,-19.150948382673036,-18.642857142857146,-17.460317460317462,
395,5658,-18.982028343485815,-18.42857142857143,-17.67195767195767,
396,5670,-18.825390391112037,-18.42857142857143,-17.67195767195767,11.5625
397,5686,-18.599689541777487,-18.42857142857143,-17.67195767195767,
398,5699,-18.40227336432558,-18.42857142857143,-17.67195767195767,
399,5713,-18.175764004582824,-18.42857142857143,-17.67195767195767,
400,5726,-17.952671371546767,-18.42857142857143,-17.883597883597886,
401,5739,-17.717443416309806,-18.42857142857143,-17.883597883597886,
402,5752,-17.47023914401208,-18.42857142857143,-17.883597883597886,
403,5765,-17.211225655328015,-18.42857142857143,-17.883597883597886,
404,5778,-16.940578033512598,-18.857142857142854,-17.883597883597886,10.6875
405,5795,-16.569405109300387,-18.642857142857146,-17.883597883597886,
406,5808,-16.272620580530763,-18.642857142857146,-17.883597883597886,
407,5821,-15.964836379917827,-18.642857142857146,-17.67195767195767,10.3125
408,5837,-15.571233116391898,-18.214285714285715,-17.883597883597886,
409,5850,-15.239671678380667,-17.57142857142857,-17.248677248677247,
410,5863,-14.897808802648765,-17.357142857142854,-16.825396825396822,
411,5876,-14.545875575481936,-15.857142857142854,-17.037037037037038,
412,5889,-14.184109890339938,-15.42857142857143,-16.613756613756614,
413,5903,-13.783800648492505,-15.857142857142854,-16.613756613756614,
414,5916,-13.40240250452036,-15.42857142857143,-16.402116402116405,
415,5929,-13.011944846825042,-15.0,-16.613756613756614,9.1875
416,5945,-12.51933555178654,-14.785714285714285,-16.402116402116405,
417,5959,-12.077769508919316,-15.0,-15.978835978835981,
418,5972,-11.659258360652135,-14.785714285714285,-15.978835978835981,8.625
419,5988,-11.13337886487088,-14.357142857142854,-14.920634920634917,
420,6001,-10.697682761252592,-13.92857142857143,-14.708994708994709,
421,6014,-10.254755431460538,-13.714285714285715,-14.4973544973545,
422,6027,-9.804896277502781,-12.642857142857146,-14.074074074074076,
423,6040,-9.34840938703654,-12.642857142857146,-13.439153439153436,
424,6053,-8.885603327816536,-12.642857142857146,-13.227513227513228,
425,6066,-8.416790939114925,-12.42857142857143,-12.804232804232804,
426,6080,-7.905562496418195,-11.57142857142857,-13.01587301587302,7.5
427,6098,-7.239218820478783,-11.142857142857146,-12.169312169312171,
428,6112,-6.714421214555685,-11.357142857142854,-11.957671957671955,7.1875
429,6128,-6.108231279608415,-10.5,-11.746031746031747,
430,6141,-5.6110679676801825,-9.642857142857146,-11.534391534391531,
431,6154,-5.110111787477933,-9.214285714285715,-11.111111111111114,
432,6168,-4.566767252340677,-8.57142857142857,-11.111111111111114,
433,6181,-4.059018254023198,-7.5,-11.322751322751323,6.5625
