,Time,Command,Righthip,Lefthip,Pitch
75,2891,-9.60930812973514,-15.0,-13.439153439153436,6.6875
76,2911,-8.900197846246467,-12.42857142857143,-11.746031746031747,6.6875
77,2929,-8.249791933625328,-10.92857142857143,-11.111111111111114,6.6875
78,2944,-7.699584401809203,-10.5,-10.68783068783069,6.75
79,2961,-7.0676662155085745,-9.857142857142854,-10.899470899470899,5.1875
80,3081,-2.4177781224477837,-9.42857142857143,-10.899470899470899,4.625
81,3102,-1.5820516068968316,-12.0,-7.724867724867728,4.0625
82,3121,-0.8234732975601687,-4.071428571428569,-6.24338624338624,3.375
83,3140,-0.0637060358627598,-2.357142857142854,-3.7037037037037024,3.0
84,3156,0.5762141115485887,-1.9285714285714306,-3.2804232804232782,2.5
85,3172,1.2155442660583502,-1.9285714285714306,-3.0687830687830697,2.0625
86,3192,2.012880123519107,-1.7142857142857153,-2.6455026455026456,1.6875
87,3210,2.727765398831953,-1.0714285714285694,-2.433862433862437,1.5625
88,3226,3.3602801958723276,-1.0714285714285694,-1.7989417989417973,1.1875
89,3242,3.9893543596078707,-0.2142857142857153,-0.952380952380949,0.875
90,3261,4.731022516816603,0.6428571428571459,-1.1640211640211646,0.625
91,3281,5.504326175730069,0.8571428571428541,-0.31746031746031633,-0.75
92,3404,10.021052906603007,1.5,1.1640211640211646,-1.0
93,3424,10.70518596975737,-1.5,4.338624338624342,-1.25
94,3443,11.339265997400826,6.214285714285708,6.24338624338624,-1.5625
95,3461,11.924885844174607,9.42857142857143,7.724867724867721,-1.75
96,3477,12.432487095356716,10.07142857142857,8.994708994709,-2.0
97,3493,12.9273585660834,10.07142857142857,9.417989417989418,-2.1875
98,3511,13.46824252154305,10.285714285714292,10.264550264550266,-2.25
99,3527,13.934397684198634,9.857142857142861,10.264550264550266,-2.4375
100,3543,14.386285241190286,10.714285714285708,10.899470899470899,-2.625
101,3562,14.903732999278494,10.07142857142857,10.899470899470899,-4.25
102,3683,17.66561912089549,10.5,12.38095238095238,-4.5625
103,3705,18.060971219323697,10.92857142857143,13.86243386243386,-4.8125
104,3725,18.390063516579414,12.642857142857139,14.708994708994709,-5.125
105,3744,18.675458352061437,14.142857142857139,15.555555555555557,-5.4375
106,3763,18.933889070599427,15.0,16.402116402116405,-6.875
107,3884,19.92611712005508,17.35714285714286,17.883597883597886,-8.3125
108,4007,19.744487143337558,17.57142857142857,17.883597883597886,-8.5
109,4026,19.609166863624147,17.35714285714286,17.883597883597886,-8.75
110,4046,19.4361421396837,17.35714285714286,17.883597883597886,-8.9375
111,4067,19.22100725187581,16.92857142857143,17.883597883597886,-9.125
112,4086,18.997138193905293,17.785714285714292,18.306878306878303,-10.3125
113,4210,16.88085826585208,17.785714285714292,18.095238095238102,-10.5
114,4227,16.506504890648138,17.785714285714292,17.883597883597886,-10.6875
115,4247,16.041695792846017,17.57142857142857,18.095238095238102,-10.875
116,4267,15.551223403821247,17.57142857142857,17.67195767195767,-11.0625
117,4287,15.035872374767775,17.57142857142857,17.460317460317455,-12.0625
118,4411,11.33866083431437,17.35714285714286,15.132275132275126,-12.25
119,4428,10.772056200646503,15.42857142857143,17.883597883597886,-12.375
120,4448,10.089571598040797,12.214285714285708,15.555555555555557,-12.5625
121,4467,9.426243320693269,12.42857142857143,13.015873015873012,-12.625
122,4487,8.713318298710877,12.0,10.899470899470899,-12.6875
123,4508,7.949765460022733,11.357142857142861,10.264550264550266,-12.8125
124,4527,7.246812731238501,11.357142857142861,10.687830687830683,-12.9375
125,4545,6.571189312653844,11.357142857142861,10.05291005291005,-13.0
126,4561,5.963459005251534,10.714285714285708,9.629629629629633,-13.125
127,4578,5.31106943943255,10.92857142857143,9.206349206349202,-13.1875
128,4598,4.535749901412098,10.714285714285708,8.359788359788354,-12.8125
129,4719,-0.26443307965446095,9.642857142857139,5.820105820105823,-12.6875
130,4738,-1.0239928729550891,2.357142857142854,7.724867724867721,-12.5
131,4760,-1.901564086527219,2.5714285714285694,3.0687830687830697,-12.125
132,4778,-2.6169154611061707,1.0714285714285694,0.529100529100532,-11.875
133,4796,-3.328875679516164,1.2857142857142847,-0.10582010582010781,-11.75
134,4817,-4.153979343151955,-0.2142857142857153,0.10582010582010781,-11.625
135,4836,-4.894228148083807,-0.8571428571428541,0.10582010582010781,-11.5
136,4853,-5.550597787365136,-1.2857142857142847,-0.10582010582010781,-11.3125
137,4869,-6.162510075393568,-1.7142857142857153,0.10582010582010781,-11.0625
138,4889,-6.918454360997998,-2.357142857142854,0.10582010582010781,-10.75
139,4909,-7.663330595483017,-2.7857142857142847,0.10582010582010781,-8.9375
140,5029,-11.834903833148207,-6.214285714285715,-3.7037037037037024,-8.6875
141,5048,-12.438867678794718,-10.5,-3.2804232804232782,-7.5625
142,5168,-15.805063427446948,-11.357142857142854,-12.38095238095238,-7.4375
143,5184,-16.189084508560644,-11.142857142857146,-11.957671957671955,-7.25
144,5200,-16.556529381713073,-13.285714285714285,-12.169312169312171,-6.0
145,5321,-18.762821992030457,-15.642857142857146,-16.19047619047619,-5.8125
146,5341,-19.024742432788795,-15.857142857142854,-15.978835978835981,-5.625
147,5364,-19.28830148085637,-16.285714285714285,-15.978835978835981,-5.375
148,5381,-19.456906399336663,-16.5,-16.402116402116405,-5.125
149,5401,-19.626458554969787,-17.357142857142854,-16.825396825396822,-4.9375
150,5421,-19.76461256366949,-17.142857142857146,-17.037037037037038,-4.6875
151,5441,-19.871147408493126,-17.57142857142857,-17.037037037037038,-4.5
152,5465,-19.957015534137565,-17.57142857142857,-17.248677248677247,-4.25
153,5482,-19.990031471854447,-17.785714285714285,-16.825396825396822,-4.0625
154,5501,-19.99958710361764,-18.0,-17.037037037037038,-3.8125
155,5521,-19.97845040323667,-18.0,-17.460317460317462,-3.625
156,5540,-19.9287653175067,-18.214285714285715,-17.883597883597886,-3.4375
157,5563,-19.830132339978668,-18.214285714285715,-18.095238095238095,-3.25
158,5582,-19.71699774281166,-18.214285714285715,-18.730158730158728,-3.125
159,5602,-19.567157569000738,-18.42857142857143,-18.941798941798943,-2.9375
160,5623,-19.376140219464084,-17.57142857142857,-18.730158730158728,-2.8125
161,5642,-19.173857178241697,-18.214285714285715,-18.730158730158728,-0.75
162,5866,-14.817478706719427,-18.0,-18.51851851851852,-0.625
163,5884,-14.324398704809862,-18.214285714285715,-18.51851851851852,-0.5
164,5904,-13.754789874751058,-17.785714285714285,-17.037037037037038,-0.375
165,5924,-13.163176315091308,-16.92857142857143,-16.825396825396822,-0.25
166,5944,-12.550504481321953,-15.42857142857143,-15.555555555555557,0.6875
167,6067,-8.380488726036116,-13.92857142857143,-13.650793650793652,0.875
168,6085,-7.7214579861918935,-15.642857142857146,-13.01587301587302,1.125
169,6104,-7.014976589563058,-13.07142857142857,-12.38095238095238,1.3125
170,6125,-6.222387099622546,-9.42857142857143,-11.534391534391531,1.4375
171,6145,-5.457315905536282,-7.928571428571431,-10.05291005291005,1.5625
172,6167,-4.605701366302834,-7.285714285714285,-10.476190476190474,1.8125
173,6184,-3.94144322738745,-6.857142857142854,-9.841269841269842,2.875
174,6305,0.8723109073239395,-6.428571428571431,-9.417989417989418,2.9375
175,6325,1.6706387498221638,-6.857142857142854,-6.455026455026456,3.0625
176,6345,2.4662939267045623,-1.9285714285714306,-3.7037037037037024,3.0625
177,6365,3.258003559418914,0.8571428571428541,-1.1640211640211646,4.125
178,6485,7.855173114470764,-0.4285714285714306,0.529100529100532,4.25
179,6505,8.584406904479927,-1.5,5.396825396825392,4.3125
180,6524,9.26447637409151,4.285714285714292,4.338624338624342,4.6875
181,6644,13.212175551800136,8.57142857142857,7.301587301587304,4.75
182,6660,13.685796916991022,8.357142857142861,7.51322751322752,4.8125
183,6677,14.173654642867206,8.57142857142857,7.936507936507937,4.875
184,6696,14.699494214843838,7.928571428571431,12.38095238095238,4.8125
185,6717,15.25596311387173,9.42857142857143,11.534391534391531,4.6875
186,6737,15.76093136271325,10.714285714285708,13.439153439153444,3.5625
187,6857,18.235860203895065,13.714285714285708,14.074074074074076,3.25
188,6878,18.564623220177427,13.92857142857143,14.497354497354493,2.9375
189,6898,18.84729727811416,14.142857142857139,15.132275132275126,1.4375
190,7021,19.909500866365473,13.714285714285708,17.67195767195767,1.25
191,7038,19.962597716672384,13.714285714285708,17.883597883597886,1.0625
192,7058,19.995519773302057,14.357142857142861,17.883597883597886,0.8125
193,7078,19.99645326377783,14.357142857142861,17.67195767195767,0.5625
194,7098,19.96539669471408,15.214285714285708,17.67195767195767,-0.5
195,7222,19.065897906048406,16.07142857142857,17.883597883597886,-0.6875
196,7239,18.849530481172533,16.714285714285708,17.883597883597886,-0.875
197,7259,18.56710629586953,16.92857142857143,17.883597883597886,-1.0625
198,7279,18.254978701264577,16.714285714285708,17.883597883597886,-2.0625
199,7400,15.765041347506326,16.92857142857143,18.095238095238102,-2.875
200,7523,12.293332716005036,16.714285714285708,15.978835978835974,-3.0
201,7540,11.749956031765336,16.714285714285708,15.978835978835974,-3.125
202,7560,11.093349331994062,16.285714285714292,16.613756613756607,-3.25
203,7581,10.384831331448455,15.642857142857139,14.920634920634924,-3.375
204,7600,9.727973777075993,15.0,13.227513227513228,-4.3125
205,7724,5.140901084654703,12.857142857142861,10.264550264550266,-4.5
206,7741,4.480904927963668,10.285714285714292,10.687830687830683,-4.625
207,7761,3.697865580542079,6.857142857142861,9.417989417989418,-4.75
208,7780,2.94847924330127,6.214285714285708,6.878306878306873,-4.75
209,7800,2.155073045988881,4.714285714285708,5.1851851851851904,-4.8125
210,7821,1.318308846257505,4.285714285714292,4.761904761904759,-5.0
211,7840,0.5591924760972296,4.5,4.973544973544975,-5.1875
212,7859,-0.20073127083717665,3.642857142857146,4.550264550264544,-5.25
213,7875,-0.8404870543768159,3.4285714285714306,4.550264550264544,-5.4375
214,7891,-1.479382252613146,3.2142857142857153,4.338624338624342,-5.5625
215,7910,-2.23604987968428,2.7857142857142847,3.492063492063494,-5.6875
216,7930,-3.0290336574302685,2.5714285714285694,3.7037037037037024,-5.8125
217,7950,-3.8171716274837877,1.7142857142857153,4.338624338624342,-5.875
218,7973,-4.715903456713994,1.0714285714285694,4.338624338624342,-6.0
219,7993,-5.489366156832997,0.2142857142857153,4.761904761904759,-6.125
220,8012,-6.21604051267258,-0.8571428571428541,4.550264550264544,-6.1875
221,8034,-7.046172208946428,-1.7142857142857153,3.0687830687830697,-6.3125
222,8052,-7.715297639192578,-1.9285714285714306,2.2222222222222214,-6.4375
223,8075,-8.555626340908823,-2.7857142857142847,0.952380952380949,-6.5625
224,8093,-9.200737560239647,-3.642857142857146,0.952380952380949,-6.75
225,8113,-9.903508395299156,-4.285714285714285,-0.10582010582010781,-6.875
226,8133,-10.590435729561968,-4.928571428571431,-0.952380952380949,-7.0
227,8153,-11.260420625830001,-6.0,-2.433862433862437,-7.875
228,8276,-14.946628283742278,-9.642857142857146,-6.455026455026456,-8.0625
229,8294,-15.415245644947046,-11.785714285714285,-4.1269841269841265,-8.25
230,8313,-15.888214004254767,-12.642857142857146,-8.148148148148145,-8.3125
231,8332,-16.338242543164707,-13.5,-11.111111111111114,-8.375
232,8353,-16.80817211196509,-14.57142857142857,-12.592592592592595,-8.5
233,8373,-17.2281743968336,-15.214285714285715,-15.132275132275133,-8.6875
234,8393,-17.620615277815077,-14.785714285714285,-16.402116402116405,-8.875
235,8413,-17.984866933216125,-15.0,-16.613756613756614,-9.0625
236,8431,-18.28810906598568,-15.0,-17.248677248677247,-9.125
237,8447,-18.537773845615323,-15.214285714285715,-16.613756613756614,-9.3125
238,8464,-18.782239569972386,-15.214285714285715,-17.037037037037038,-9.5
239,8485,-19.05422466984313,-16.07142857142857,-17.037037037037038,-9.6875
240,8504,-19.271360210955557,-15.642857142857146,-16.613756613756614,-10.3125
241,8627,-19.993869937853976,-16.714285714285715,-18.730158730158728,-10.375
242,8644,-19.999146155182515,-17.142857142857146,-18.941798941798943,-10.5
243,8664,-19.975758723481253,-16.92857142857143,-18.941798941798943,-10.5
244,8682,-19.927384717205857,-17.142857142857146,-18.941798941798943,-10.5625
245,8702,-19.843353321930554,-17.142857142857146,-18.941798941798943,-10.5625
246,8718,-19.753263549168587,-17.142857142857146,-18.941798941798943,-10.5
247,8735,-19.635384363060638,-16.714285714285715,-18.941798941798943,-10.5
248,8754,-19.476785692445624,-16.714285714285715,-18.941798941798943,-10.4375
249,8775,-19.26878599886652,-16.714285714285715,-18.941798941798943,-10.4375
250,8795,-19.03908882028151,-16.5,-18.306878306878303,-8.125
251,9016,-14.589524909450958,-17.357142857142854,-18.306878306878303,-7.875
252,9035,-14.05927296950808,-17.57142857142857,-17.883597883597886,-7.5625
253,9054,-13.508721882237664,-16.714285714285715,-15.978835978835981,-6.375
254,9180,-9.4046803352167,-13.285714285714285,-14.4973544973545,-6.125
255,9197,-8.79923217050974,-14.57142857142857,-14.4973544973545,-5.9375
256,9217,-8.073972018595663,-14.357142857142854,-10.476190476190474,-5.75
257,9237,-7.335795233807403,-11.142857142857146,-11.534391534391531,-5.625
258,9257,-6.585882741531238,-9.0,-10.264550264550266,-5.5625
259,9280,-5.710533229147824,-7.928571428571431,-10.05291005291005,-5.375
260,9296,-5.094357069509624,-7.714285714285715,-10.05291005291005,-5.1875
261,9315,-4.355924530788535,-7.5,-9.841269841269842,-5.0625
262,9330,-3.768455788782958,-7.5,-9.629629629629626,-4.875
263,9347,-3.0985866459572984,-6.857142857142854,-9.629629629629626,-4.625
264,9365,-2.3854262113626006,-6.214285714285715,-9.629629629629626,-4.5625
265,9381,-1.7488819310556905,-5.142857142857146,-9.20634920634921,-4.4375
266,9397,-1.110546948465798,-4.285714285714285,-9.629629629629626,-3.5625
267,9518,3.7073155661086505,-4.714285714285715,-7.936507936507937,-3.4375
268,9539,4.529245993529602,-6.428571428571431,-3.0687830687830697,-3.25
269,9557,5.2274542399531825,1.7142857142857153,-1.1640211640211646,-3.25
270,9578,6.033405829200382,4.714285714285708,2.2222222222222214,-3.1875
271,9598,6.791106218713676,4.714285714285708,2.433862433862437,-2.8125
272,9616,7.46378177074035,4.071428571428569,2.857142857142854,-2.5
273,9636,8.199817879361287,3.857142857142854,3.2804232804232782,-2.3125
274,9652,8.779257665418825,4.071428571428569,2.857142857142854,-2.0625
275,9668,9.34970825874403,4.071428571428569,3.0687830687830697,-1.8125
276,9687,10.014637500635928,4.071428571428569,3.0687830687830697,-1.125
277,9807,13.84271719160063,4.928571428571431,3.915343915343918,-0.4375
278,9930,16.941358980019416,12.42857142857143,13.015873015873012,0.3125
279,10050,18.98249107295789,13.5,15.555555555555557,0.375
